"id","league_id","home_goals","away_goals","winner","home_gk","home_def","home_mid","home_atk","home_def_count","home_mid_count","home_atk_count","away_gk","away_def","away_mid","away_atk","away_def_count","away_mid_count","away_atk_count"
20847,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3989,1729,4,1,"home","very good","very good","very good","very good",4,5,1,"very good","good","good","good",4,5,1
20848,19694,2,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3990,1729,0,2,"away","very good","good","good","good",4,3,3,"very good","very good","very good","very good",4,5,1
20850,19694,0,3,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
3991,1729,4,1,"home","very good","very good","very good","very good",4,5,1,"bad","good","bad","good",4,5,1
20851,19694,2,0,"home","bad","very bad","very bad","very bad",4,4,2,"very bad","bad","very bad","very bad",4,5,1
3992,1729,1,4,"away","good","bad","bad","bad",4,4,2,"very good","very good","very good","very good",4,4,2
20853,19694,1,1,"draw","good","very bad","good","bad",4,3,3,"very bad","very bad","very bad","very bad",4,4,2
20854,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","very bad",4,4,2
3993,1729,2,1,"home","very good","very good","very good","very good",4,5,1,"good","bad","good","bad",4,4,2
20855,19694,2,1,"home","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3994,1729,1,1,"draw","very good","very good","very good","very good",4,5,1,"good","good","good","very good",4,5,1
20856,19694,1,0,"home","very bad","bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20857,19694,2,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3995,1729,2,2,"draw","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",3,4,3
20858,19694,1,3,"away","very bad","very bad","very bad","very bad",4,5,1,"very bad","very bad","very bad","very bad",4,3,3
20859,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
3996,1729,0,0,"draw","very good","very good","good","good",4,4,2,"bad","good","good","bad",4,5,1
20860,19694,0,4,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
3997,1729,4,0,"home","very good","good","very good","very good",4,5,1,"good","good","good","very good",4,3,3
20862,19694,1,4,"away","very bad","very bad","very bad","very bad",3,5,2,"good","very bad","bad","bad",4,4,2
3998,1729,1,3,"away","bad","good","good","bad",4,5,1,"very good","very good","very good","very good",4,4,2
20863,19694,3,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20864,19694,3,1,"home","good","very bad","good","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20866,19694,2,2,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",3,5,2
20867,19694,1,0,"home","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20868,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","bad","very bad",4,4,2
20870,19694,4,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20872,19694,0,5,"away","very bad","very bad","very bad","very bad",5,3,2,"good","bad","good","bad",4,4,2
20873,19694,1,2,"away","very bad","very bad","very bad","very bad",4,5,1,"very bad","very bad","very bad","very bad",4,4,2
20874,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
20875,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
3999,1729,0,2,"away","very good","good","bad","very good",4,4,2,"very good","very good","very good","very good",4,5,1
20876,19694,2,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
4000,1729,2,1,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
20878,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
4001,1729,0,2,"away","good","bad","bad","good",4,5,1,"very good","very good","very good","very good",4,5,1
20879,19694,1,4,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
4002,1729,4,1,"home","very good","very good","very good","very good",3,4,3,"bad","good","very good","bad",4,5,1
4003,1729,3,2,"home","very good","very good","very good","very good",4,5,1,"very good","good","good","very good",4,5,1
20881,19694,1,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20882,19694,2,0,"home","good","very bad","bad","good",4,3,3,"very bad","very bad","very bad","very bad",4,5,1
20883,19694,1,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20884,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20885,19694,3,4,"away","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
20887,19694,3,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
4004,1729,0,0,"draw","very good","good","good","good",4,5,1,"bad","good","good","good",4,5,1
4005,1729,2,0,"home","good","good","good","good",4,5,1,"very good","very good","very good","very good",4,5,1
20888,19694,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20889,19694,0,4,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
4006,1729,2,1,"home","good","good","good","good",4,4,2,"very good","good","very good","very good",4,3,3
20891,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3859,1729,1,2,"away","very good","very good","good","very good",4,4,2,"very good","good","good","good",3,5,2
20892,19694,0,1,"away","very bad","very bad","very bad","very bad",4,5,1,"good","very bad","good","good",4,3,3
20893,19694,4,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
4007,1729,1,0,"home","very good","very good","very good","very good",4,5,1,"bad","bad","good","good",5,4,1
3639,1729,2,0,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",3,5,2
3640,1729,1,0,"home","bad","good","good","good",4,5,1,"very good","very good","good","very good",4,5,1
3641,1729,0,0,"draw","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3642,1729,1,3,"away","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3643,1729,1,0,"home","bad","bad","good","bad",4,4,2,"good","good","good","good",4,4,2
3644,1729,7,0,"home","good","very good","very good","very good",4,4,2,"very good","good","good","good",4,4,2
3645,1729,2,0,"home","very good","very good","very good","good",4,4,2,"very good","very good","very good","very good",4,5,1
3646,1729,1,1,"draw","very good","good","good","very good",4,5,1,"good","very good","good","good",4,5,1
20894,19694,1,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
3647,1729,2,0,"home","bad","good","good","good",4,5,1,"good","bad","bad","good",4,5,1
20895,19694,3,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20896,19694,0,1,"away","very bad","very bad","very bad","bad",4,4,2,"good","bad","good","good",4,4,2
3648,1729,0,0,"draw","bad","good","good","good",4,4,2,"very good","good","bad","very good",4,5,1
20898,19694,3,0,"home","very bad","very bad","very bad","very bad",4,5,1,"very bad","very bad","very bad","very bad",4,4,2
20899,19694,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3649,1729,2,0,"home","very good","good","bad","very good",3,5,2,"bad","good","good","good",4,5,1
20907,19694,1,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
20908,19694,2,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
3650,1729,2,2,"draw","very good","very good","very good","very good",4,5,1,"bad","good","very good","good",4,5,1
20909,19694,1,2,"away","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3651,1729,0,0,"draw","good","bad","bad","good",4,3,3,"very good","very good","very good","very good",4,5,1
3652,1729,4,0,"home","very good","very good","very good","very good",4,4,2,"very good","good","good","very good",4,5,1
3653,1729,1,0,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
20910,19694,2,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20911,19694,4,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
3654,1729,3,1,"home","very good","good","good","good",4,4,2,"bad","good","good","good",4,3,3
3655,1729,4,1,"home","good","very good","good","good",4,5,1,"bad","bad","good","good",4,5,1
3656,1729,1,0,"home","bad","good","good","good",4,5,1,"good","very good","very good","very good",4,4,2
20912,19694,2,2,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3657,1729,3,3,"draw","bad","very good","good","very good",4,5,1,"very good","good","good","very good",4,5,1
20914,19694,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
3658,1729,0,1,"away","very good","very good","very good","very good",4,5,1,"very good","very good","very good","good",4,4,2
20915,19694,2,0,"home","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
20916,19694,1,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20917,19694,0,4,"away","very bad","very bad","very bad","very bad",4,4,2,"good","bad","bad","good",4,4,2
20918,19694,1,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3659,1729,2,0,"home","very good","very good","very good","very good",4,5,1,"good","good","very good","good",4,5,1
20919,19694,4,0,"home","good","bad","bad","bad",4,3,3,"very bad","very bad","very bad","very bad",4,4,2
20920,19694,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
3660,1729,2,2,"draw","bad","good","good","good",4,5,1,"very good","very good","very good","very good",4,5,1
20921,19694,1,1,"draw","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3661,1729,3,3,"draw","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
20923,19694,2,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3662,1729,1,2,"away","very good","good","very good","very good",4,4,2,"very good","very good","good","very good",4,4,2
3663,1729,0,1,"away","good","bad","good","bad",4,4,2,"good","bad","bad","bad",4,3,3
20924,19694,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
20925,19694,3,0,"home","good","very bad","bad","bad",4,3,3,"very bad","very bad","very bad","bad",4,4,2
3664,1729,6,0,"home","good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
20926,19694,2,3,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3665,1729,2,1,"home","very good","very good","very good","good",4,4,2,"very good","good","good","good",4,5,1
20928,19694,3,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20929,19694,3,3,"draw","very bad","very bad","very bad","very bad",4,3,3,"very bad","very bad","very bad","very bad",4,4,2
3666,1729,2,0,"home","very good","good","good","good",4,5,1,"bad","good","good","good",4,5,1
3667,1729,2,2,"draw","bad","good","very good","good",4,5,1,"very good","good","bad","very good",4,4,2
3668,1729,0,3,"away","bad","good","good","bad",4,5,1,"very good","very good","very good","very good",4,3,3
20930,19694,0,1,"away","very bad","very bad","very bad","very bad",4,5,1,"very bad","very bad","very bad","very bad",4,5,1
20931,19694,0,4,"away","very bad","very bad","very bad","very bad",4,5,1,"good","bad","bad","bad",4,4,2
20932,19694,2,0,"home","very bad","very bad","very bad","bad",4,5,1,"very bad","very bad","very bad","very bad",4,3,3
20933,19694,2,2,"draw","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3669,1729,0,0,"draw","very good","good","good","good",4,3,3,"bad","good","good","good",4,5,1
20934,19694,1,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3670,1729,0,3,"away","bad","good","good","good",4,5,1,"very good","very good","very good","very good",4,5,1
3671,1729,3,1,"home","very good","very good","very good","very good",4,5,1,"good","very good","very good","very good",4,5,1
20936,19694,2,1,"home","very bad","very bad","very bad","very bad",4,5,1,"good","good","bad","bad",4,4,2
3672,1729,4,0,"home","very good","good","very good","very good",4,4,2,"very good","good","good","good",4,4,2
20937,19694,2,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
3673,1729,3,1,"home","good","bad","good","good",3,5,2,"very good","very good","very good","very good",4,3,3
3674,1729,3,0,"home","good","very good","very good","very good",4,5,1,"bad","good","good","good",4,5,1
20939,19694,2,2,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3675,1729,2,1,"home","very good","very good","very good","good",4,4,2,"bad","good","good","good",4,5,1
20941,19694,3,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
3676,1729,1,0,"home","very good","good","good","good",4,4,2,"good","bad","bad","good",4,3,3
20942,19694,3,0,"home","good","good","bad","bad",4,3,3,"very bad","very bad","very bad","very bad",4,4,2
20943,19694,3,2,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3678,1729,3,0,"home","bad","good","good","good",4,5,1,"very good","good","very good","very good",4,5,1
20945,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20947,19694,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3679,1729,2,0,"home","very good","very good","very good","good",4,5,1,"good","bad","good","good",3,5,2
20948,19694,3,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
20949,19694,0,2,"away","very bad","very bad","very bad","very bad",4,5,1,"good","bad","bad","bad",4,4,2
3799,1729,3,1,"home","good","good","bad","good",4,4,2,"very good","bad","good","bad",4,5,1
20952,19694,2,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20953,19694,0,1,"away","very bad","very bad","very bad","very bad",4,5,1,"very bad","very bad","very bad","bad",4,4,2
3680,1729,5,1,"home","very good","very good","very good","very good",4,5,1,"very good","good","good","good",4,4,2
3681,1729,0,1,"away","very good","very good","very good","very good",4,5,1,"very good","good","very good","very good",4,5,1
20954,19694,1,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20955,19694,5,0,"home","good","good","bad","bad",4,3,3,"very bad","very bad","very bad","bad",4,5,1
3682,1729,2,3,"away","very bad","good","good","good",4,5,1,"very good","good","good","good",3,5,2
3683,1729,0,0,"draw","very good","good","good","good",4,5,1,"bad","bad","good","good",4,5,1
3684,1729,3,4,"away","bad","good","good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
20959,19694,2,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3685,1729,3,0,"home","very good","good","good","good",4,4,2,"very good","very good","very good","good",4,4,2
3686,1729,2,3,"away","bad","good","good","good",4,5,1,"good","very good","very good","very good",4,4,2
20960,19694,3,2,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20961,19694,1,1,"draw","very bad","very bad","very bad","very bad",4,5,1,"very bad","very bad","very bad","bad",4,5,1
20962,19694,1,2,"away","very bad","very bad","very bad","bad",4,5,1,"very bad","very bad","very bad","very bad",4,4,2
20963,19694,0,3,"away","very bad","very bad","very bad","very bad",4,4,2,"good","bad","bad","bad",4,4,2
20965,19694,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3687,1729,1,2,"away","very good","good","good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3689,1729,1,1,"draw","very good","very good","very good","very good",4,5,1,"very good","good","very good","very good",4,5,1
3690,1729,2,0,"home","good","bad","bad","good",4,4,2,"bad","bad","good","good",4,5,1
20972,19694,2,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3691,1729,2,0,"home","very good","good","good","very good",4,5,1,"very good","bad","good","good",4,3,3
3692,1729,4,1,"home","very good","very good","very good","very good",4,5,1,"bad","good","good","good",4,3,3
20973,19694,3,0,"home","good","good","very bad","bad",4,3,3,"very bad","very bad","very bad","very bad",4,4,2
20974,19694,1,2,"away","very bad","very bad","very bad","very bad",4,3,3,"very bad","very bad","very bad","very bad",4,4,2
20976,19694,2,1,"home","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3693,1729,0,1,"away","very good","very good","very good","very good",4,5,1,"very good","very good","very good","good",4,3,3
3694,1729,1,1,"draw","very bad","good","good","very good",4,5,1,"good","very good","very good","very good",4,5,1
3695,1729,3,2,"home","very good","good","good","good",4,5,1,"very good","very good","very good","very good",4,5,1
20978,19694,2,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3697,1729,1,1,"draw","bad","good","good","very good",4,5,1,"good","bad","good","good",3,5,2
3698,1729,0,2,"away","bad","good","very good","bad",4,5,1,"very good","good","good","good",4,5,1
20980,19694,4,2,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20982,19694,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
20983,19694,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20984,19694,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3699,1729,0,3,"away","very good","good","bad","good",4,3,3,"very good","very good","very good","very good",4,5,1
20985,19694,1,1,"draw","good","bad","very bad","bad",4,3,3,"very bad","very bad","very bad","very bad",4,4,2
3700,1729,1,0,"home","bad","good","good","good",4,5,1,"bad","good","very good","good",4,5,1
3701,1729,2,1,"home","very good","very good","very good","very good",4,5,1,"good","bad","bad","good",4,4,2
20987,19694,2,2,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,3,3
20988,19694,1,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
3702,1729,4,1,"home","very good","good","very good","very good",4,5,1,"very good","good","good","good",4,3,3
3703,1729,0,0,"draw","good","bad","good","good",3,5,2,"very good","good","good","good",4,5,1
3704,1729,6,3,"home","good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3705,1729,1,1,"draw","very good","very good","very good","good",4,4,2,"very bad","good","good","very good",4,5,1
20990,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"good","good","very bad","bad",4,4,2
3706,1729,1,1,"draw","very good","good","good","good",4,4,2,"very good","very good","very good","very good",4,5,1
20991,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20992,19694,1,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3708,1729,0,0,"draw","bad","good","good","good",4,5,1,"bad","good","good","good",4,5,1
20994,19694,1,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
20995,19694,3,2,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3709,1729,0,0,"draw","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3710,1729,0,3,"away","good","bad","good","good",4,4,2,"very good","very good","very good","very good",4,5,1
3711,1729,2,4,"away","very good","good","good","very good",4,5,1,"very good","very good","very good","very good",4,4,2
3712,1729,3,1,"home","very good","very good","very good","very good",4,5,1,"bad","good","good","good",4,5,1
3713,1729,3,1,"home","very good","very good","very good","very good",4,5,1,"good","good","good","good",4,5,1
3714,1729,2,3,"away","very bad","bad","very good","good",4,4,2,"very good","very good","very good","very good",4,4,2
3715,1729,2,1,"home","very good","good","good","good",4,5,1,"very good","bad","bad","good",4,3,3
3716,1729,0,0,"draw","bad","good","good","good",4,5,1,"very good","good","good","good",4,4,2
3717,1729,1,2,"away","bad","good","good","very good",4,5,1,"very good","good","very good","very good",4,5,1
3718,1729,1,1,"draw","very good","good","good","good",4,4,2,"good","bad","good","good",3,5,2
3719,1729,0,1,"away","very good","good","good","good",4,4,2,"good","bad","good","bad",4,4,2
3720,1729,0,3,"away","bad","good","good","good",4,5,1,"very bad","bad","very good","good",4,4,2
3721,1729,1,0,"home","very good","very good","very good","very good",4,5,1,"bad","very good","good","good",4,5,1
3722,1729,0,1,"away","very good","good","very good","very good",4,5,1,"bad","good","good","good",4,3,3
3723,1729,2,3,"away","good","bad","good","good",3,5,2,"very good","very good","very good","very good",4,5,1
3724,1729,2,1,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3725,1729,5,1,"home","very good","very good","very good","very good",4,3,3,"bad","good","good","good",4,5,1
3726,1729,1,2,"away","very good","good","good","good",4,4,2,"bad","very good","good","good",4,3,3
3728,1729,1,3,"away","good","good","good","good",4,5,1,"very good","very good","very good","very good",4,5,1
3729,1729,1,1,"draw","very good","good","bad","bad",4,3,3,"bad","good","good","very good",4,5,1
3730,1729,2,2,"draw","bad","bad","good","good",4,5,1,"bad","good","good","good",4,5,1
3731,1729,2,1,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3732,1729,2,1,"home","bad","very good","good","very good",4,5,1,"bad","good","good","good",4,4,2
3733,1729,6,0,"home","good","bad","good","bad",4,4,2,"bad","good","good","good",4,5,1
3734,1729,1,0,"home","very good","very good","very good","very good",4,5,1,"good","bad","good","good",4,5,1
3735,1729,0,1,"away","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3736,1729,0,1,"away","very good","good","good","good",4,5,1,"very good","very good","very good","very good",4,5,1
3737,1729,3,0,"home","very good","good","very good","very good",4,4,2,"bad","good","good","good",4,5,1
3738,1729,3,3,"draw","bad","good","good","good",4,5,1,"very good","very good","good","bad",3,5,2
3749,1729,2,0,"home","very good","very good","very good","very good",4,5,1,"bad","bad","good","good",4,5,1
3750,1729,1,1,"draw","good","bad","bad","good",4,4,2,"very good","good","good","good",4,4,2
3751,1729,2,1,"home","bad","very good","very good","very good",4,4,2,"bad","bad","bad","good",4,5,1
3752,1729,2,0,"home","very good","very good","very good","very good",4,5,1,"good","bad","good","good",3,5,2
3753,1729,1,2,"away","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,4,2
3754,1729,0,3,"away","bad","good","very good","good",4,5,1,"very good","very good","very good","very good",4,5,1
3755,1729,1,1,"draw","bad","good","good","good",4,5,1,"very good","very good","very good","very good",4,5,1
3756,1729,0,1,"away","bad","good","good","good",4,4,2,"very good","good","bad","very good",4,4,2
3757,1729,2,3,"away","bad","very good","very good","very good",4,3,3,"very good","very good","very good","very good",4,4,2
3758,1729,1,0,"home","very good","good","very good","good",4,4,2,"very good","very good","very good","good",4,4,2
4008,1729,0,0,"draw","very good","very good","very good","good",4,5,1,"bad","good","very good","bad",4,4,2
3688,1729,1,0,"home","good","bad","bad","good",4,3,3,"bad","good","good","good",4,5,1
3759,1729,1,2,"away","very good","good","good","very good",5,3,2,"very good","very good","very good","very good",4,5,1
3760,1729,0,2,"away","bad","bad","good","bad",4,4,2,"good","good","bad","good",4,3,3
3761,1729,2,0,"home","very good","very good","very good","very good",4,5,1,"very good","good","good","good",4,4,2
3762,1729,1,4,"away","bad","very good","very good","very good",4,5,1,"bad","good","good","good",4,5,1
3763,1729,0,2,"away","good","bad","good","bad",3,5,2,"very good","very good","very good","very good",4,5,1
3764,1729,2,0,"home","very good","very good","very good","very good",4,5,1,"bad","very good","good","very good",4,5,1
3765,1729,0,2,"away","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,4,2
3766,1729,1,0,"home","good","very good","very good","good",4,4,2,"very good","good","good","good",4,4,2
3767,1729,3,5,"away","bad","good","good","good",4,5,1,"very good","very good","very good","very good",4,3,3
3768,1729,2,0,"home","very good","very good","very good","very good",4,4,2,"good","bad","good","good",4,4,2
3769,1729,2,0,"home","very good","very good","very good","very good",4,5,1,"very good","good","very good","very good",4,5,1
3770,1729,3,1,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3771,1729,1,0,"home","good","bad","good","bad",4,4,2,"bad","good","good","good",4,5,1
3772,1729,2,2,"draw","very good","very good","very good","very good",4,5,1,"very good","good","good","good",4,3,3
3773,1729,4,2,"home","very good","very good","very good","very good",4,4,2,"bad","good","good","good",4,5,1
3774,1729,1,0,"home","very good","good","good","good",4,4,2,"good","bad","good","good",3,5,2
3775,1729,2,2,"draw","bad","good","good","good",4,5,1,"good","good","very good","good",4,5,1
3777,1729,1,1,"draw","very good","good","good","good",4,4,2,"very good","very good","very good","very good",4,5,1
3778,1729,1,3,"away","good","good","good","bad",4,5,1,"very good","very good","very good","very good",4,5,1
3779,1729,4,3,"home","very good","very good","good","very good",4,4,2,"very good","good","very good","bad",4,5,1
3780,1729,1,0,"home","good","bad","good","good",4,4,2,"good","bad","good","good",3,5,2
3781,1729,4,0,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3782,1729,2,0,"home","very good","very good","very good","very good",4,5,1,"bad","bad","good","good",4,5,1
3783,1729,0,0,"draw","very good","good","good","good",4,4,2,"very good","very good","very good","good",4,3,3
3784,1729,2,2,"draw","good","good","very good","very bad",4,4,2,"very good","very good","very good","very good",4,5,1
3785,1729,1,0,"home","bad","good","good","good",4,3,3,"very good","good","good","good",4,5,1
3786,1729,2,0,"home","bad","very good","good","very good",4,5,1,"very good","good","very good","very good",4,5,1
3787,1729,0,0,"draw","very good","very good","very good","very good",4,5,1,"good","good","good","very good",4,5,1
3788,1729,1,5,"away","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3789,1729,2,0,"home","very good","very good","very good","very good",4,5,1,"good","bad","good","bad",4,5,1
3790,1729,2,1,"home","bad","bad","good","good",4,4,2,"very good","good","good","good",4,4,2
3791,1729,2,1,"home","very good","very good","very good","very good",4,5,1,"very good","good","good","good",5,3,2
3792,1729,0,3,"away","very good","good","very good","good",4,5,1,"good","good","very good","good",4,5,1
3793,1729,1,1,"draw","bad","bad","good","good",4,4,2,"very good","very good","very good","very good",4,4,2
3794,1729,0,1,"away","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,3,3
3795,1729,0,3,"away","very good","very good","very good","bad",4,5,1,"bad","good","good","good",4,5,1
3796,1729,2,1,"home","very good","good","good","good",4,5,1,"very good","very good","very good","very good",4,5,1
3797,1729,1,1,"draw","very good","good","very good","bad",4,4,2,"very good","very good","very good","very good",4,5,1
3798,1729,2,0,"home","good","good","good","very good",4,5,1,"bad","good","good","very good",4,5,1
3800,1729,0,2,"away","very good","good","bad","good",4,3,3,"good","good","good","bad",4,5,1
